IDFactura;NumeroFactura;IDCliente;IDVendedor;FechaFactura;SubTotal;Impuesto;Descuento;TotalFactura
10189;1010786;202;2;27/1/2019;3278.96;491.84;0;3770.8
10190;1010787;202;2;27/1/2019;564.35;84.65;0;649
10191;1010788;59;3;28/1/2019;24208.7;3631.3;0;27840
10192;1010789;361;10;28/1/2019;30208.7;4531.3;0;34740
10193;1168;437;10;28/1/2019;2869.57;430.43;0;3300
10194;1169;437;10;28/1/2019;4895.65;734.35;0;5630
10195;1170;89;10;28/1/2019;7121.74;1068.26;0;8190
10196;1010790;432;9;28/1/2019;4713.04;706.96;0;5420
10197;1171;94;10;28/1/2019;1695.65;254.35;0;1950
10198;1172;94;10;28/1/2019;7652.17;1147.83;0;8800
10199;1173;445;10;28/1/2019;4434.78;0;0;0
10200;1010791;398;2;29/1/2019;9391.3;1408.7;0;10800
10201;1010792;39;9;29/1/2019;12956.52;1943.48;0;14900
10202;1010793;39;9;29/1/2019;9547.83;1432.17;0;10980
10203;1175;433;10;29/1/2019;4547.83;682.17;0;5230
10204;1010794;92;10;29/1/2019;7513.04;1126.96;0;8640
10205;1010795;92;10;29/1/2019;2000;300;0;2300
10206;1010796;39;9;29/1/2019;1356.52;203.48;0;1560
10207;1176;231;10;29/1/2019;2904.35;435.65;0;3340
10208;1010797;300;9;30/1/2019;3926.09;588.91;0;4515
10209;1010798;300;9;30/1/2019;3600;540;0;4140
10210;1010799;40;9;30/1/2019;1391.3;208.7;0;1600
10211;1010800;365;10;30/1/2019;3130.43;469.57;0;3600
10212;1010801;45;9;30/1/2019;4443.48;666.52;0;5110
10213;1010802;45;9;30/1/2019;1086.96;163.04;0;1250
10214;1177;5;10;30/1/2019;14695.65;2204.35;0;16900
10215;1178;5;10;30/1/2019;1391.3;208.7;0;1600
10216;1179;345;9;30/1/2019;3270.43;490.57;0;3761
10217;1180;345;9;30/1/2019;782.61;117.39;0;900
10218;1010803;83;10;30/1/2019;18852.17;0;0;0
10219;1181;83;10;30/1/2019;18852.17;2827.83;0;21680
10220;1182;83;10;30/1/2019;2521.74;378.26;0;2900
10221;1010804;446;10;31/1/2019;260.87;0;0;0
10222;1183;446;10;31/1/2019;260.87;0;0;0
10223;1010805;149;3;31/1/2019;6400;960;0;7360
10224;1010806;149;3;31/1/2019;2573.91;386.09;0;2960
10225;1010807;41;9;31/1/2019;6690.43;1003.57;0;7694
10226;1010808;41;9;31/1/2019;4146.09;621.91;0;4768
10227;1010809;440;3;31/1/2019;3069.57;460.43;0;3530
10228;1184;26;10;31/1/2019;3130.43;469.57;0;3600
10229;1185;362;10;31/1/2019;4173.91;626.09;0;4800
10230;1010810;438;3;31/1/2019;765.22;114.78;0;880
10231;1186;387;10;31/1/2019;9530.43;1429.57;0;10960
10232;1187;387;10;31/1/2019;5205.22;780.78;0;5986
10233;1188;387;10;31/1/2019;782.61;117.39;0;900
10234;1189;387;10;31/1/2019;1078.26;161.74;0;1240
10235;1010811;158;3;31/1/2019;3703.48;555.52;0;4259
10236;1010812;323;9;1/2/2019;16830.43;2524.57;0;19355
10237;1010813;323;9;1/2/2019;895.65;134.35;0;1030
10238;1010814;202;2;1/2/2019;2640;396;0;3036
10239;1010815;202;2;1/2/2019;3865.3;579.8;0;4445.1
10240;1010816;202;2;1/2/2019;4334.96;650.24;0;4985.2
10241;1010817;202;2;1/2/2019;1859.48;278.92;0;2138.4
10242;1010818;202;2;1/2/2019;7078.26;1061.74;0;8140
10243;1010819;202;2;1/2/2019;1595.48;239.32;0;1834.8
10244;1010820;202;2;1/2/2019;1626.09;243.91;0;1870
10245;1010821;202;2;1/2/2019;1645.22;246.78;0;1892
10246;1010822;202;2;1/2/2019;11095.65;1664.35;0;12760
10247;1010823;202;2;1/2/2019;2509.91;376.49;0;2886.4
10248;1010824;285;3;1/2/2019;4013.04;601.96;0;4615
10249;1010825;285;3;1/2/2019;3405.22;510.78;0;3916
10250;1010826;202;2;3/2/2019;2113.91;317.09;0;2431
10251;1010827;100;3;3/2/2019;1356.52;203.48;0;1560
10252;1010828;202;2;3/2/2019;2611.3;391.7;0;3003
10253;1010829;202;2;3/2/2019;4285.22;642.78;0;4928
10254;1010830;91;10;4/2/2019;36518.26;5477.74;0;41996
10255;1010831;91;10;4/2/2019;5686.96;853.04;0;6540
10256;1010832;91;10;4/2/2019;7878.26;1181.74;0;9060
10257;1010833;91;10;4/2/2019;652.17;97.83;0;750
10258;1190;372;10;4/2/2019;930.43;139.57;0;1070
10259;1191;372;10;4/2/2019;6008.7;901.3;0;6910
10260;1010834;333;9;5/2/2019;549.57;82.43;0;632
10261;1010835;159;3;5/2/2019;57754.78;8663.22;0;66418
10262;1010836;159;3;5/2/2019;2782.61;417.39;0;3200
10263;1010837;333;9;5/2/2019;707.83;106.17;0;814
10264;1192;113;3;5/2/2019;6486.96;973.04;0;7460
10265;1193;113;3;5/2/2019;3417.39;512.61;0;3930
10266;1194;377;10;5/2/2019;2486.96;373.04;0;2860
10267;1195;389;10;5/2/2019;13043.48;1956.52;0;15000
10268;1010838;4;10;5/2/2019;8808.7;1321.3;0;10130
10269;1196;444;10;22/1/2019;6643.48;996.52;0;7640
10270;1197;444;10;22/1/2019;2982.61;447.39;0;3430
10271;1198;374;10;6/2/2019;5226.09;783.91;0;6010
10272;1199;374;10;6/2/2019;5808.7;871.3;0;6680
10273;1220;436;10;6/2/2019;9760.87;1464.13;0;11225
10274;1200;436;10;6/2/2019;1078.26;161.74;0;1240
10275;1010839;365;10;6/2/2019;4260.87;639.13;0;4900
10276;1201;308;9;6/2/2019;6208.7;931.3;0;7140
10277;1202;308;9;6/2/2019;17630.43;2644.57;0;20275
10278;1010840;202;2;6/2/2019;8341.83;1251.27;0;9593.1
10279;1203;423;10;6/2/2019;4869.57;730.43;0;5600
10280;1010841;333;10;7/2/2019;1138.26;170.74;0;1309
10281;1010842;333;10;7/2/2019;3457.39;518.61;0;3976
10282;1204;444;10;22/1/2019;1043.48;156.52;0;1200
10283;1206;170;3;7/2/2019;19881.74;0;0;0
10284;1207;170;3;7/2/2019;34669.57;0;0;0
10285;1208;170;3;7/2/2019;7582.61;0;0;0
10286;1010843;233;3;7/2/2019;2660.87;399.13;0;3060
10287;1010844;202;2;7/2/2019;1281.74;192.26;0;1474
10288;1010845;170;3;7/2/2019;42252.17;6337.83;0;48590
10289;1010846;170;3;7/2/2019;19881.74;2982.26;0;22864
10290;1010847;170;3;7/2/2019;16521.74;2478.26;0;19000
10291;1010848;412;3;7/2/2019;2739.13;410.87;0;3150
10292;1174;445;10;28/1/2019;4434.78;665.22;0;5100
10293;1010849;202;2;8/2/2019;12622.26;1893.34;0;14515.6
10294;1010850;202;2;8/2/2019;5438.78;815.82;0;6254.6
10295;1010851;202;2;8/2/2019;1813.57;272.03;0;2085.6
10296;1010852;202;2;8/2/2019;2821.74;423.26;0;3245
10297;1010853;202;2;8/2/2019;2303.3;345.5;0;2648.8
10298;1010854;202;2;8/2/2019;3175.65;476.35;0;3652
10299;1010855;202;2;8/2/2019;23164.26;3474.64;0;26638.9
10300;1010856;147;9;8/2/2019;10716.52;1607.48;0;12324
10301;1010857;147;9;8/2/2019;2895.65;434.35;0;3330
10302;1010858;147;9;8/2/2019;7930.43;1189.57;0;9120
10303;1205;360;10;8/2/2019;6530.43;979.57;0;7510
10304;1209;360;10;8/2/2019;921.74;138.26;0;1060
10305;1010859;422;3;8/2/2019;3347.83;502.17;0;3850
10306;1010860;256;10;8/2/2019;23408.7;3511.3;0;26920
10307;1010861;171;3;8/2/2019;4304.35;645.65;0;4950
10308;1210;383;10;8/2/2019;9747.83;1462.17;0;11210
10309;1211;383;10;8/2/2019;3339.13;500.87;0;3840
10310;1212;383;10;8/2/2019;2139.13;320.87;0;2460
10311;1213;5;10;8/2/2019;17773.91;2666.09;0;20440
10312;1010862;398;10;8/2/2019;6278.26;941.74;0;7220
10313;1010863;274;3;11/2/2019;9234.78;1385.22;0;10620
10314;1010864;274;3;11/2/2019;1530.43;229.57;0;1760
10315;1010865;274;3;11/2/2019;9913.04;1486.96;0;11400
10316;1010866;386;10;11/2/2019;3391.3;508.7;0;3900
10317;1214;278;9;11/2/2019;12521.74;1878.26;0;14400
10318;1010867;37;9;11/2/2019;3739.13;560.87;0;4300
10319;1010868;37;9;11/2/2019;1173.91;176.09;0;1350
10320;1215;5;10;11/2/2019;11086.96;0;0;0
10321;1216;5;10;11/2/2019;11086.96;1663.04;0;12750
10322;1010869;412;3;11/2/2019;2921.74;438.26;0;3360
10323;1217;372;10;11/2/2019;6043.48;906.52;0;6950
10324;1218;372;10;11/2/2019;1460.87;219.13;0;1680
10325;1010870;37;9;11/2/2019;234.78;35.22;0;270
10326;1010871;398;10;11/2/2019;5565.22;834.78;0;6400
10327;1010872;24;10;11/2/2019;2686.96;403.04;0;3090
10328;1010873;24;10;11/2/2019;973.91;146.09;0;1120
10329;1221;389;10;11/2/2019;4817.39;722.61;0;5540
10330;1010874;429;10;11/2/2019;20539.13;3080.87;0;23620
10331;1222;426;10;11/2/2019;4869.57;730.43;0;5600
10332;1010875;403;3;12/2/2019;12078.26;1811.74;0;13890
10333;1010876;334;9;12/2/2019;5234.78;785.22;0;6020
10334;1010877;317;9;12/2/2019;4698.26;704.74;0;5403
10335;1223;401;10;12/2/2019;11452.17;1717.83;0;13170
10336;1224;401;10;12/2/2019;3895.65;584.35;0;4480
10337;1010878;274;3;12/2/2019;16260.87;2439.13;0;18700
10338;1010879;10;10;12/2/2019;2956.52;443.48;0;3400
10339;1010880;10;10;12/2/2019;2504.35;375.65;0;2880
10340;1225;405;10;12/2/2019;6643.48;996.52;0;7640
10341;1226;405;10;12/2/2019;12869.57;1930.43;0;14800
10342;1227;5;10;12/2/2019;5608.7;841.3;0;6450
10343;1228;5;10;12/2/2019;25800;3870;0;29670
10344;1010881;274;3;12/2/2019;8260.87;1239.13;0;9500
10345;1229;5;10;12/2/2019;1826.09;273.91;0;2100
10346;1230;389;10;12/2/2019;3826.09;573.91;0;4400
10347;1231;389;10;12/2/2019;13139.13;1970.87;0;15110
10348;1010882;135;9;13/2/2019;8852.17;1327.83;0;10180
10349;1232;360;10;13/2/2019;6643.48;996.52;0;7640
10350;1010883;19;10;13/2/2019;3686.96;553.04;0;4240
10351;1010884;19;10;13/2/2019;5043.48;756.52;0;5800
10352;1010885;73;3;13/2/2019;33704.35;5055.65;0;38760
10353;1010886;73;3;13/2/2019;55513.04;8326.96;0;63840
10354;1233;23;10;13/2/2019;2086.96;313.04;0;2400
10355;1010887;73;3;13/2/2019;11391.3;1708.7;0;13100
10356;1010888;73;3;13/2/2019;39521.74;5928.26;0;45450
10357;1010889;73;3;13/2/2019;9735.65;1460.35;0;11196
10358;1010890;73;3;13/2/2019;1826.09;273.91;0;2100
10359;1010891;73;3;13/2/2019;2086.96;313.04;0;2400
10360;1010892;120;3;14/2/2019;7130.43;1069.57;0;8200
10361;1010893;69;3;14/2/2019;15935.65;2390.35;0;18326
10362;1234;237;10;14/2/2019;4973.91;746.09;0;5720
10363;1010894;390;3;14/2/2019;20545.22;3081.78;0;23627
10364;1010895;390;3;14/2/2019;11060.87;1659.13;0;12720
10365;1235;231;10;14/2/2019;5852.17;877.83;0;6730
10366;1236;231;10;14/2/2019;1886.96;283.04;0;2170
10367;1237;411;10;14/2/2019;16826.09;2523.91;0;19350
10368;1238;411;10;14/2/2019;3478.26;521.74;0;4000
10369;1010896;202;2;15/2/2019;10839.3;1625.9;0;12465.2
10370;1010897;202;2;15/2/2019;10617.39;1592.61;0;12210
10371;1010898;202;2;15/2/2019;12978.09;1946.71;0;14924.8
10372;1010899;202;2;15/2/2019;15285.22;2292.78;0;17578
10373;1010900;202;2;15/2/2019;6362.78;954.42;0;7317.2
10374;1010901;202;2;15/2/2019;11311.83;1696.77;0;13008.6
10375;1010902;202;2;15/2/2019;2981.48;447.22;0;3428.7
10376;1010903;202;2;15/2/2019;7680.87;1152.13;0;8833
10377;1010904;202;2;15/2/2019;3705.57;555.83;0;4261.4
10378;1010905;202;2;15/2/2019;5836.7;875.5;0;6712.2
10379;1010906;202;2;15/2/2019;14388;2158.2;0;16546.2
10380;1010907;202;2;15/2/2019;7784.17;1167.63;0;8951.8
10381;1010908;202;2;15/2/2019;3099.13;464.87;0;3564
10382;1010909;202;2;15/2/2019;1936.31;290.45;0;2226.76
10383;1010910;202;2;15/2/2019;1396.52;209.48;0;1606
10384;1010911;202;2;15/2/2019;1587.83;238.17;0;1826
10385;1010912;202;2;15/2/2019;815.91;122.39;0;938.3
10386;1010913;202;2;15/2/2019;1010.09;151.51;0;1161.6
10387;1010914;202;2;15/2/2019;1549.57;232.43;0;1782
10388;1010915;202;2;15/2/2019;8970.26;1345.54;0;10315.8
10389;1010916;202;2;15/2/2019;2731.83;409.77;0;3141.6
10390;1010917;202;2;15/2/2019;1365.91;204.89;0;1570.8
10391;1010918;202;2;15/2/2019;3038.87;455.83;0;3494.7
10392;1010919;202;2;15/2/2019;2731.83;409.77;0;3141.6
10393;1010920;202;2;15/2/2019;4472.7;670.9;0;5143.6
10394;1010921;202;2;15/2/2019;3106.78;466.02;0;3572.8
10395;1010922;202;2;15/2/2019;2731.83;409.77;0;3141.6
10396;1010923;202;2;15/2/2019;3106.78;466.02;0;3572.8
10397;1010924;202;2;15/2/2019;4472.7;670.9;0;5143.6
10398;1010925;202;2;15/2/2019;1553.39;233.01;0;1786.4
10399;1010926;202;2;15/2/2019;5838.61;875.79;0;6714.4
10400;1010927;202;2;15/2/2019;1300.87;195.13;0;1496
10401;1010928;202;2;15/2/2019;5838.61;875.79;0;6714.4
10402;1010929;333;2;15/2/2019;353.04;52.96;0;406
10403;1010930;202;2;15/2/2019;14087.65;2113.15;0;16200.8
10404;1010931;202;2;15/2/2019;3093.39;464.01;0;3557.4
10405;1010932;59;3;15/2/2019;15547.83;2332.17;0;17880
10406;1010933;59;3;15/2/2019;12695.65;1904.35;0;14600
10407;1239;26;10;15/2/2019;8652.17;1297.83;0;9950
10408;1240;26;10;15/2/2019;13473.91;2021.09;0;15495
10409;1241;26;10;15/2/2019;4321.74;648.26;0;4970
10410;1242;26;10;15/2/2019;3478.26;521.74;0;4000
10411;1010934;365;10;15/2/2019;2913.04;436.96;0;3350
10412;1010935;45;9;15/2/2019;5565.22;834.78;0;6400
10413;1243;26;10;15/2/2019;991.3;148.7;0;1140
10414;1010936;333;2;17/2/2019;3001.74;450.26;0;3452
10415;1010937;333;3;17/2/2019;804.35;120.65;0;925
10416;1010938;45;9;18/2/2019;2608.7;391.3;0;3000
10417;1010939;333;10;18/2/2019;0;0;0;0
10418;1010940;241;10;18/2/2019;9095.65;1364.35;0;10460
10419;1244;35;9;18/2/2019;4742.61;711.39;0;5454
10420;1219;57;3;19/2/2019;8582.61;1287.39;0;9870
10421;1245;57;3;19/2/2019;1886.96;283.04;0;2170
10422;1010941;69;3;19/2/2019;3008.7;451.3;0;3460
10423;1246;389;10;19/2/2019;5947.83;892.17;0;6840
10424;1247;389;10;19/2/2019;7347.83;1102.17;0;8450
10425;1010942;416;3;19/2/2019;3369.57;505.43;0;3875
10426;1010943;412;3;19/2/2019;31573.91;4736.09;0;36310
10427;1010944;412;3;19/2/2019;35852.17;5377.83;0;41230
10428;1010945;412;3;19/2/2019;31897.39;4784.61;0;36682
10429;1248;57;3;19/2/2019;2678.26;401.74;0;3080
10430;1249;312;9;19/2/2019;2695.65;404.35;0;3100
10431;1250;312;9;19/2/2019;613.04;91.96;0;705
10432;1010946;369;10;19/2/2019;15147.83;2272.17;0;17420
10433;1010947;200;10;19/2/2019;6643.48;996.52;0;7640
10434;1010948;97;3;20/2/2019;8347.83;1252.17;0;9600
10435;1010949;288;10;20/2/2019;8530.43;1279.57;0;9810
10436;1010950;288;10;20/2/2019;2713.04;406.96;0;3120
10437;1251;345;9;20/2/2019;4236.52;635.48;0;4872
10438;1252;345;9;20/2/2019;1104.35;0;0;0
10439;1253;345;9;20/2/2019;747.83;112.17;0;860
10440;1010951;39;9;20/2/2019;20530.43;3079.57;0;23610
10441;1254;367;10;20/2/2019;12147.83;1822.17;0;13970
10442;1255;367;10;20/2/2019;16800;2520;0;19320
10443;1256;345;9;20/2/2019;1104.35;165.65;0;1270
10444;1257;345;9;20/2/2019;504.35;75.65;0;580
10445;1010952;361;10;20/2/2019;5426.09;813.91;0;6240
10446;1258;345;9;20/2/2019;1342.61;201.39;0;1544
10447;1259;367;10;20/2/2019;2608.7;391.3;0;3000
10448;1010953;365;10;20/2/2019;4173.91;626.09;0;4800
10449;1010954;300;9;20/2/2019;7127.83;1069.17;0;8197
10450;1260;366;10;20/2/2019;11017.39;1652.61;0;12670
10451;1261;366;10;20/2/2019;9400;1410;0;10810
10452;1262;366;10;20/2/2019;2582.61;387.39;0;2970
10453;1263;366;10;20/2/2019;3182.61;477.39;0;3660
10454;1010955;275;2;21/2/2019;956.52;143.48;0;1100
10455;1010956;42;9;21/2/2019;9182.61;1377.39;0;10560
10456;1010957;408;3;21/2/2019;8504.35;1275.65;0;9780
10457;1264;447;2;21/2/2019;1300;195;0;1495
10458;1265;359;10;21/2/2019;9565.22;1434.78;0;11000
10459;1266;364;10;21/2/2019;4982.61;747.39;0;5730
10460;1267;364;10;21/2/2019;3913.04;586.96;0;4500
10461;1010958;323;9;22/2/2019;19000;2850;0;21850
10462;1010959;140;9;22/2/2019;1008.7;151.3;0;1160
10463;1010960;363;10;22/2/2019;15730.43;2359.57;0;18090
10464;1010961;403;3;22/2/2019;4173.91;626.09;0;4800
10465;1010962;438;3;22/2/2019;4643.48;696.52;0;5340
10466;1010963;333;9;22/2/2019;177.39;26.61;0;204
10467;1010964;333;9;22/2/2019;177.39;26.61;0;204
10468;1268;57;3;22/2/2019;1739.13;260.87;0;2000
10469;1269;57;3;22/2/2019;2652.17;397.83;0;3050
10470;1270;448;2;22/2/2019;2556.52;383.48;0;2940
10472;1010965;110;3;22/2/2019;6791.3;1018.7;0;7810
10473;1010966;110;3;22/2/2019;35640;5346;0;40986
10474;1010967;110;3;22/2/2019;15504.35;2325.65;0;17830
10475;1271;359;10;22/2/2019;1565.22;234.78;0;1800
10476;1010968;39;9;25/2/2019;5139.13;770.87;0;5910
10477;1010969;39;9;25/2/2019;5391.3;808.7;0;6200
10478;1010970;333;10;25/2/2019;194.78;29.22;0;224
10479;1010971;333;10;25/2/2019;782.61;0;0;0
10480;1010972;333;10;25/2/2019;486.96;73.04;0;560
10481;1010973;300;9;25/2/2019;4173.91;626.09;0;4800
10482;1010974;412;3;25/2/2019;2843.48;426.52;0;3270
10483;1272;345;9;25/2/2019;782.61;117.39;0;900
10484;1010975;398;10;25/2/2019;3339.13;500.87;0;3840
10485;1010976;381;10;25/2/2019;1260.87;189.13;0;1450
10486;1010977;158;3;25/2/2019;3652.17;547.83;0;4200
10487;1010978;202;2;26/2/2019;3468.35;520.25;0;3988.6
10488;1010979;202;2;26/2/2019;3080;462;0;3542
10489;1010980;202;2;26/2/2019;11094.7;1664.2;0;12758.9
10490;1010981;202;2;26/2/2019;1276.96;191.54;0;1468.5
10491;1010982;202;2;26/2/2019;1119.13;167.87;0;1287
10492;1010983;202;2;26/2/2019;3146.96;472.04;0;3619
10493;1010984;202;2;26/2/2019;3250.1;487.51;0;3737.61
10494;1010985;202;2;26/2/2019;899.13;134.87;0;1034
10495;1010986;202;2;26/2/2019;5031.3;754.7;0;5786
10496;1010987;202;2;26/2/2019;2731.83;409.77;0;3141.6
10497;1010988;202;2;26/2/2019;2731.83;409.77;0;3141.6
10498;1010989;103;3;26/2/2019;5973.91;896.09;0;6870
10499;1010990;407;3;26/2/2019;28460.87;4269.13;0;32730
10500;1010991;407;3;26/2/2019;6017.39;902.61;0;6920
10501;1273;94;10;26/2/2019;5382.61;807.39;0;6190
10502;1274;405;10;26/2/2019;7391.3;0;0;0
10503;1275;405;10;26/2/2019;7173.91;1076.09;0;8250
10504;1010992;202;2;27/2/2019;2333.91;350.09;0;2684
10505;1010993;202;2;27/2/2019;19489.13;2923.37;0;22412.5
10506;1010994;16;10;27/2/2019;4521.74;678.26;0;5200
10507;1010995;110;3;27/2/2019;6862.61;1029.39;0;7892
10508;1010996;294;9;27/2/2019;13465.22;2019.78;0;15485
10509;1276;328;9;27/2/2019;5447.83;817.17;0;6265
10510;1010997;202;2;27/2/2019;3982.57;597.39;0;4579.96
10511;1010998;202;2;27/2/2019;1960.87;294.13;0;2255
10512;1010999;202;2;27/2/2019;1549.57;232.43;0;1782
10513;1011000;382;3;27/2/2019;10434.78;1565.22;0;12000
10514;1011001;382;3;27/2/2019;1304.35;195.65;0;1500
10515;1011002;221;9;27/2/2019;595.65;89.35;0;685
10516;1011003;221;9;27/2/2019;5721.74;858.26;0;6580
10517;1011004;391;3;27/2/2019;6704.35;1005.65;0;7710
10518;1011005;391;3;27/2/2019;9360.87;1404.13;0;10765
10519;1011006;416;3;27/2/2019;19286.96;2893.04;0;22180
10520;1277;278;9;28/2/2019;2173.91;326.09;0;2500
10521;1278;278;9;28/2/2019;4173.91;626.09;0;4800
10522;1279;449;10;28/2/2019;8718.26;0;0;0
10523;1280;449;10;28/2/2019;4849.57;0;0;0
10524;1281;449;10;28/2/2019;6160.87;924.13;0;7085
10525;1282;449;10;28/2/2019;4356.52;653.48;0;5010
10526;1283;449;10;28/2/2019;2156.52;323.48;0;2480
10527;1284;449;10;28/2/2019;8718.26;1307.74;0;10026
10528;1285;449;10;28/2/2019;826.09;123.91;0;950
10529;1011007;288;10;1/3/2019;10643.48;1596.52;0;12240
10530;1011008;53;3;1/3/2019;21448.7;3217.3;0;24666
10531;1011009;53;3;1/3/2019;3078.26;461.74;0;3540
10532;1011010;53;3;1/3/2019;634.78;95.22;0;730
10533;1011011;100;3;27/2/2019;23681.74;3552.26;0;27234
10534;1011012;100;3;27/2/2019;20113.04;3016.96;0;23130
10535;1011013;222;9;1/3/2019;22134.78;3320.22;0;25455
10536;1011014;222;9;1/3/2019;88213.04;13231.96;0;101445
10537;1011015;412;3;4/3/2019;5260.87;789.13;0;6050
10538;1011016;412;3;4/3/2019;1947.83;292.17;0;2240
10539;1011017;96;3;4/3/2019;2782.61;417.39;0;3200
10540;1011018;96;3;4/3/2019;1130.43;169.57;0;1300
10541;1011019;412;3;4/3/2019;1217.39;182.61;0;1400
10542;1011020;363;10;4/3/2019;3826.09;573.91;0;4400
10543;1011021;371;10;4/3/2019;6778.26;1016.74;0;7795
10544;1011022;100;3;5/3/2019;1000;0;0;0
10545;1011023;311;3;5/3/2019;4086.96;613.04;0;4700
10546;29051;423;10;5/3/2019;12000;1800;0;13800
10547;29052;5;10;5/3/2019;9130.43;1369.57;0;10500
10548;1011024;361;10;5/3/2019;9047.83;0;0;0
10549;1011025;361;10;5/3/2019;8765.22;1314.78;0;10080
10550;1011026;288;10;5/3/2019;14521.74;2178.26;0;16700
10551;1011027;361;10;5/3/2019;9739.13;1460.87;0;11200
10552;1011028;361;10;5/3/2019;1200;180;0;1380
10553;1011029;361;10;5/3/2019;6747.83;1012.17;0;7760
10554;1011030;368;10;5/3/2019;4721.74;708.26;0;5430
10555;1011031;306;3;5/3/2019;8165.22;1224.78;0;9390
10556;1011032;158;3;5/3/2019;1304.35;195.65;0;1500
10557;29053;389;10;5/3/2019;3878.26;581.74;0;4460
10558;29054;377;10;5/3/2019;2400;360;0;2760
10559;1011033;69;3;5/3/2019;4521.74;678.26;0;5200
10560;29055;449;10;5/3/2019;3965.22;594.78;0;4560
10561;1011034;333;3;6/3/2019;718.26;107.74;0;826
10562;1011035;333;2;6/3/2019;718.26;107.74;0;826
10563;1011036;202;2;6/3/2019;206.61;30.99;0;237.6
10564;1011037;202;2;6/3/2019;3196.47;479.47;0;3675.94
10565;1011038;202;2;6/3/2019;2270.78;340.62;0;2611.4
10566;1011039;202;2;6/3/2019;1365.91;204.89;0;1570.8
10567;1011040;202;2;6/3/2019;2582.61;387.39;0;2970
10568;1011041;202;2;6/3/2019;9306.96;1396.04;0;10703
10569;1011042;202;2;6/3/2019;476.35;71.45;0;547.8
10570;1011043;202;2;6/3/2019;1592.01;238.8;0;1830.81
10571;1011044;202;2;6/3/2019;1362.09;204.31;0;1566.4
10572;1011045;202;2;6/3/2019;16825.22;2523.78;0;19349
10573;1011046;202;2;6/3/2019;1169.83;175.47;0;1345.3
10574;1011047;202;2;6/3/2019;8347.91;1252.19;0;9600.1
10575;1011048;202;2;6/3/2019;8305.48;1245.82;0;9551.3
10576;29056;134;9;6/3/2019;5739.13;860.87;0;6600
10577;29057;5;10;6/3/2019;24817.39;3722.61;0;28540
10578;29058;5;10;6/3/2019;6426.09;963.91;0;7390
10579;29059;5;10;6/3/2019;20895.65;3134.35;0;24030
10580;1011049;313;9;6/3/2019;18782.61;2817.39;0;21600
10581;1011050;135;9;6/3/2019;20869.57;3130.43;0;24000
10582;1011051;135;9;6/3/2019;22739.13;3410.87;0;26150
10583;1011052;97;3;6/3/2019;3000;450;0;3450
10584;1011053;288;10;6/3/2019;6817.39;1022.61;0;7840
10585;29060;94;10;6/3/2019;9565.22;1434.78;0;11000
10586;29061;437;10;6/3/2019;3373.91;506.09;0;3880
10587;1011054;45;9;6/3/2019;5069.57;760.43;0;5830
10588;29062;449;10;7/3/2019;3979.13;596.87;0;4576
10589;29063;449;10;7/3/2019;6817.39;1022.61;0;7840
10590;29064;449;10;7/3/2019;1521.74;228.26;0;1750
10591;29065;449;10;7/3/2019;800;120;0;920
10592;1011055;53;3;7/3/2019;3913.04;586.96;0;4500
10593;1011056;159;3;7/3/2019;20860.87;3129.13;0;23990
10594;1011057;159;3;7/3/2019;18813.91;2822.09;0;21636
10595;29066;374;10;7/3/2019;10208.7;1531.3;0;11740
10596;29067;374;10;7/3/2019;12434.78;1865.22;0;14300
10597;1011058;4;10;7/3/2019;14121.74;2118.26;0;16240
10598;1011059;159;3;7/3/2019;66209.57;9931.43;0;76141
10599;1011060;159;3;7/3/2019;1965.22;294.78;0;2260
10600;1011061;159;3;7/3/2019;3130.43;469.57;0;3600
10601;1011062;429;10;7/3/2019;8608.7;1291.3;0;9900
10602;1011063;288;10;7/3/2019;5478.26;821.74;0;6300
10603;29068;449;10;7/3/2019;1695.65;254.35;0;1950
10604;29069;26;10;7/3/2019;3895.65;584.35;0;4480
10605;29070;365;10;7/3/2019;1947.83;292.17;0;2240
10606;1011064;365;10;7/3/2019;2408.7;361.3;0;2770
10607;1011065;365;10;7/3/2019;1269.57;190.43;0;1460
10608;1011066;202;2;7/3/2019;400.78;60.12;0;460.9
10609;29071;345;9;7/3/2019;1669.57;250.43;0;1920
10610;1011067;317;9;8/3/2019;1460.87;219.13;0;1680
10611;1011068;317;9;8/3/2019;782.61;117.39;0;900
10612;1011069;202;2;8/3/2019;348.17;52.23;0;400.4
10613;1011070;202;2;8/3/2019;10435.65;1565.35;0;12001
10614;1011071;400;3;8/3/2019;18978.26;2846.74;0;21825
10615;1011072;398;10;8/3/2019;5478.26;821.74;0;6300
10616;29072;359;10;8/3/2019;2826.09;423.91;0;3250
10617;1011073;94;10;8/3/2019;13565.22;2034.78;0;15600
10618;1011074;285;10;8/3/2019;5878.26;881.74;0;6760
10619;1011075;285;10;8/3/2019;1739.13;260.87;0;2000
10620;29073;405;10;8/3/2019;9391.3;1408.7;0;10800
10621;29074;102;3;8/3/2019;2591.3;388.7;0;2980
10622;29075;102;3;8/3/2019;286.96;43.04;0;330
10623;29076;449;10;11/3/2019;111.3;0;0;0
10624;29083;6;10;11/3/2019;5521.74;828.26;0;6350
10625;29082;389;10;11/3/2019;10521.74;1578.26;0;12100
10626;29084;169;3;11/3/2019;5191.3;778.7;0;5970
10627;29077;449;10;11/3/2019;3256.52;488.48;0;3745
